Gene Symbol,WT_UT1_ratio,WT_UT2_ratio,WT_UT5h1_ratio,WT_UT5h2_ratio,WT_UT10h1_ratio,WT_UT10h2_ratio,WT_UT15h1_ratio,WT_UT15h2_ratio,frac_remaining_15h,decay_k_per_h,halflife_h
PEX3,1.0090544289219838,0.9909455710780162,0.6092672574493294,0.5719297672917786,0.5703207654567228,0.5675403096233379,0.536860596321012,0.5328474031816951,0.5348539997513535,0.03828127560478085,18.106689748692176
PEX5,1.0234992536791487,0.9765007463208514,1.0076655204160838,0.9919650056141033,0.9155272742774714,0.9018800101420001,0.8391677274983443,0.7908108512341044,0.8149892893662244,0.014195640907218516,48.82817092164387
PEX6,1.015861086697544,0.9841389133024561,0.9154109438270279,0.8908864922670415,0.7736423973410615,0.7818346846450468,0.8017875664852345,0.7840876983321757,0.7929376324087052,0.016905201985662664,41.00200524949686
PEX7,1.0986342429557983,0.9013657570442019,1.0015076647935215,0.8462546337475424,1.0403454014808546,0.8829621654987789,1.116211264626875,1.0413608628574242,1.0787860637421496,-0.005612429317011201,inf
PFAS,0.9988808613950769,1.0011191386049232,0.9655315646572469,0.9555064479466413,0.9937305085466996,0.9133584459024573,0.8888455832657189,0.8866275078842939,0.8877365455750064,0.007308083504625085,94.84664209450693
PFDN1,0.9838126537090215,1.0161873462909783,0.9991933575269643,0.9838339121481157,0.8894837992625264,0.9873142396350159,0.825823874055205,0.8547360668891381,0.8402799704721715,0.011569984722332746,59.90908347718134
PFDN2,0.9685678192472402,1.0314321807527598,1.009879208186297,1.0235042280913078,1.0019302911578398,1.071474698436646,1.0463190191340674,1.0386359881968459,1.0424775036654568,-0.0029042661288288542,inf
PFDN4,1.0508268561575242,0.9491731438424759,1.0433125891223243,0.9521346391391389,0.9384242021823211,0.9596861870083995,1.0230173711349855,0.9498085220552798,0.9864129465951326,0.0017650920728940341,392.69746389119825
PFDN5,0.997181268038305,1.002818731961695,0.8525787314171223,0.8381279859777296,0.8583263832797962,0.8818273411278573,0.8763450118897242,0.9012123513823035,0.8887786816360139,0.006504611778884304,106.56242126702857
PFDN6,0.9930853807678606,1.0069146192321394,0.8597600998371805,0.7955557928585892,0.6921862011840526,0.6677928202640079,0.48355883324370896,0.5499028423030741,0.5167308377733915,0.0436550583449865,15.87782050552565
PFKFB2,1.02093530135953,0.9790646986404702,1.0185557728133867,0.9960256812227043,1.0055220268889566,1.001617140376365,0.9943862913454591,0.9464174711544054,0.9704018812499322,0.0018806874994813337,368.5605294612237
PFKFB3,0.9984242359251597,1.0015757640748404,0.8772324484280322,0.8889944661449398,0.858707495453095,0.873003129441602,0.7754823077077857,0.8701722304633511,0.8228272690855685,0.012194907759838083,56.839067109856394
PFKFB4,0.9529941748734568,1.047005825126543,0.9249265359199316,0.8919549481331167,1.058732868744157,0.7527142395209139,0.9748805941947882,0.8456694939475331,0.9102750440711607,0.00607181080066792,114.15823109700597
PFKL,1.0177461234636405,0.9822538765363596,0.8247567589361425,0.8288167334599345,0.8094645046946228,0.7739932369871884,0.7850627040254077,0.8111897962440582,0.7981262501347329,0.014399413178778717,48.13718253334643
PFKM,0.997210503573382,1.002789496426618,0.8489377713525877,0.8736973575427638,0.85322060390493,0.8312464274902825,0.8148472704470014,0.8343948774491211,0.8246210739480613,0.012021614447619521,57.65841048888404
PFKP,1.0157116447048293,0.9842883552951707,0.8675214039358659,0.860771860698533,0.9097921243588202,0.8848005908424886,0.834992656521268,0.8320164865236326,0.8335045715224503,0.010168567026014506,68.16566963532316
PFN1,1.0088036337306805,0.9911963662693195,1.012480257924193,0.9845406549405282,0.9505084691915321,0.9477540980240013,1.0058813331898782,0.9779785672698198,0.991929950229849,0.0015021907643875652,461.42420589474034
PFN2,1.0772919902394875,0.9227080097605124,0.9586485084192176,0.847703560124632,0.8081102340421813,0.986233676145727,0.9870725923715692,0.9474949220115455,0.9672837571915573,0.0020232397218459762,342.5927106292315
PGAM1,0.9842326181825911,1.015767381817409,1.012369626593679,1.0199499841146304,1.0037551024664504,1.0305799037576617,1.0849588642852934,1.1135104234548279,1.0992346438700606,-0.005697472372696964,inf
PGAM5,1.0710827639001639,0.9289172360998361,0.9594998450844938,0.8679463647226577,1.015632669097579,0.997785440344019,1.0493663306711898,1.1532397072467868,1.1013030189589883,-0.007837447256782813,inf
PGAP1,1.0267839821238183,0.9732160178761815,0.6197072622025535,0.6805676283798767,0.5741438730173022,0.7321656722236253,0.7527982978221868,0.6828743667192343,0.7178363322707105,0.019973416521149194,34.703485997300184
PGAP2,1.1206694205253833,0.8793305794746166,0.717002326007865,0.7809787881390192,0.6119277561453654,0.5515648038326089,0.6621950873872593,0.6972338078962326,0.6797144476417459,0.027807376645525263,24.926737584628857
PGBD5,0.935980232833868,1.064019767166132,0.9628345540939065,1.1825343742938819,0.8226484704210175,0.733504897925562,1.0783197642585591,0.5779610742484386,0.8281404192534989,0.020411467802846146,33.95871317315523
PGD,0.9944342033503772,1.0055657966496225,1.0203928214060862,0.9768733341916245,0.958825965747195,0.96366466336473,1.0209306807431984,1.0392561352625718,1.0300934080028852,-0.0010190548502881892,inf
PGGT1B,0.9742929421116973,1.0257070578883027,1.0037833706986967,1.0515760036818054,1.1059438124970158,1.0105968123769868,1.0622331112591086,0.9704945469157977,1.016363829087453,-0.0015042886329449255,inf
PGK1,1.011277818071022,0.9887221819289781,1.0655949761464176,1.0550897697397752,1.045068983816828,1.0296926030071802,1.047310261353413,1.055110658070395,1.051210459711904,-0.0025617825972526634,inf
PGK2,0.9918721708044922,1.0081278291955078,1.0496699402829441,1.0339306967812278,1.0115707313176838,0.9585502025626722,1.0437838110369975,1.0664182067588226,1.05510100889791,-0.002089994903170334,inf
PGLS,1.0214367082289455,0.9785632917710546,1.0729741168096039,1.0539702798099067,0.9483954026245027,1.021482864224026,0.9705320833963312,1.017423070144498,0.9939775767704147,0.00191261460009892,362.4081822464891
PGM1,1.0294666297627237,0.9705333702372761,1.0614133561054777,1.0265195303302834,1.1074254989484,1.1070949047669973,1.2248853027916926,1.2289500077497024,1.2269176552706975,-0.013476300381957617,inf
PGM2,1.0116050060078103,0.9883949939921897,0.9715787319996653,0.957575459519482,0.9360023554238651,0.9119287849825832,0.9330693349253867,0.9650672147253625,0.9490682748253746,0.004002427683464961,173.18168756015535
PGM2L1,1.0249893243001837,0.9750106756998163,0.9583212888837079,0.9012133944916058,0.9802577068611439,0.900543416575975,0.9915398635107626,0.974820495668503,0.9831801795896329,0.0007823147855317337,886.0208107773626
PGM3,1.025292987901749,0.9747070120982513,0.9563942138919541,0.9632195793117633,0.987147025885768,0.9976782851401627,0.9986992408301002,1.003670982073729,1.0011851114519146,-0.0007580605169285083,inf
PGM5,0.9579851232285106,1.0420148767714896,0.8066597933763215,1.1367899441306688,0.9746314464067184,1.0648893523195182,0.8932549112978475,0.6910627612857634,0.7921588362918055,0.013181034868119126,52.586704116567915
PGP,1.0415583081958724,0.9584416918041275,1.0442014224384784,1.0349760624259212,1.0699534052012833,1.0698568623769238,1.1540935910580457,1.156916950433504,1.155505270745775,-0.00929916818156122,inf
PGPEP1,0.9158045824830098,1.0841954175169901,0.9049401119060287,0.5030042726936702,0.9112313234071843,0.7807324032517692,1.0053689029537065,1.0343137613921238,1.0198413321729152,-0.0058518230343790854,inf
PGPEP1L,1.1699866463736506,0.8300133536263495,0.8789717280675882,0.731255894527224,0.7230294779922306,1.3447809977608232,0.9831931403166676,1.1311996341556059,1.0571963872361367,-0.00820870700078192,inf
PGRMC1,1.0335021637244208,0.9664978362755791,0.9925297319633749,0.9667063879901462,0.907837392055496,0.98052453052776,1.1420670111974867,1.1827797603836974,1.162423385790592,-0.00830491789057276,inf
PGRMC2,1.0515471166678454,0.9484528833321547,1.1648217417811262,1.1022207603954264,1.2319413061204265,1.287969148307649,1.3842454004867375,1.4180908232233949,1.4011681118550663,-0.022431446309734704,inf
PGS1,1.0285558751762172,0.971444124823783,0.9349340041717545,0.8912129673264293,0.8514431080552387,0.8649018362044105,0.9318172101291201,0.883929316992076,0.907873263560598,0.0070305371321045225,98.59092805224378
PHACTR2,0.981749926264829,1.0182500737351712,1.072696940676864,0.8033171926521346,0.9004755429543143,0.9520588874279773,0.9820015140132784,0.9869544477840728,0.9844779808986757,0.0009801311584131057,707.1983934090968
PHACTR4,0.982417019592974,1.017582980407026,0.9833637964837979,0.8907110454442583,0.8920930203723583,0.914871879017197,0.982650782454036,0.9347336390928461,0.958692210773441,0.003247025826332855,213.47140972474983
PHAX,0.9920245262347479,1.0079754737652522,1.002337294030464,1.0272035220896014,0.9980334987592472,0.9708782338701445,0.9095035001858132,0.916018904508318,0.9127612023470656,0.006082306045855829,113.96124682548985
PHB,1.068285566132595,0.931714433867405,1.1148408351549766,1.0945436111058575,1.2746658444889716,1.3871063432460984,1.4315066008824735,1.4951905954776585,1.463348598180066,-0.026678196461561735,inf
PHB2,1.0520523218647722,0.9479476781352281,1.0339649577551757,0.9652293208840077,0.9466080579314514,0.9647824856717999,1.0524437866898635,0.9511870516341318,1.0018154191619977,0.0007738372082753336,895.7273870363202
PHC1,1.0191593567329764,0.9808406432670236,0.9190548774835405,0.8410429082367977,0.7479556654846035,0.8559593398111438,0.9349655566068454,0.885226963963517,0.9100962602851812,0.007547908846633588,91.83300893585819
PHC2,0.9806857238198458,1.0193142761801544,1.024892153862676,1.0099059858196509,1.0318760772892657,1.09055537163823,1.048890747392794,1.0649735683828643,1.0569321578878292,-0.004167898249453329,inf
PHC3,1.02700364440416,0.97299635559584,1.034656520640925,1.013428771329028,1.0779384058356738,0.9944400766837246,0.9797372995093113,1.0150059575160537,0.9973716285126826,-7.525403450640788e-05,inf
PHETA1,1.0864720043925535,0.9135279956074467,1.056965107386561,0.8777147513396387,0.9924168694447673,1.1686023501700165,1.0000074463259732,0.9122564391788618,0.9561319427524175,0.0002973522505625088,2331.064181450455
PHF10,1.010666547769588,0.9893334522304119,0.7102806041727732,0.7292165305511825,0.66010007024351,0.6011117444659795,0.6089638734962196,0.627797955123156,0.6183809143096878,0.03150716860227929,21.99966583191489
PHF12,0.9661276160200098,1.0338723839799902,1.0451233948810947,0.9258600776977541,0.7373870971157643,0.8175092197602002,0.9042739417297391,0.6488878923365792,0.7765809170331591,0.0206914894172987,33.49914385478958
PHF14,0.927555663748554,1.0724443362514462,0.6541416913547912,0.7351401767256888,0.5704736436794022,0.6396650639278655,0.5083787801228311,0.5742613375112501,0.5413200588170406,0.03953785022528927,17.53123087396879
PHF2,1.0366539800488106,0.9633460199511893,0.8963775499821192,0.8535360286928114,0.8943541646428878,0.8606802729610478,0.9372360118890455,0.9118441380606993,0.9245400749748725,0.004612103114005001,150.28874321026157
PHF20L1,0.9958528151494843,1.0041471848505157,0.8931319758480522,0.936504726006507,0.862429871839134,0.8794631719693842,0.766839307152141,0.8181781308393099,0.7925087189957254,0.014962314328523667,46.326200970029895
PHF21A,0.9980592855444083,1.0019407144555919,0.8462689832083852,0.7945847001137255,0.6723284295903922,0.7039344740525353,0.6500236330977024,0.6769368805275191,0.6634802568126108,0.02813984722433041,24.632229700260527
PHF23,1.0109180971275968,0.9890819028724032,0.7651734350463877,0.6991229205789744,0.5825395589240074,0.5036607548385009,0.4778270045810863,0.4096871996229262,0.44375710210200625,0.05492875028103125,12.619023316816882
PHF3,1.0167426861105955,0.9832573138894046,0.9336030594266254,0.9648226515410151,0.9229102892025726,0.9147398525735969,0.8655904555204098,0.8896032116779484,0.8775968335991791,0.008479522733180995,81.74365496392969
PHF5A,1.0324743377938599,0.9675256622061401,0.8095890438449493,0.9654734456551392,0.878108339126059,0.9207465528391281,0.8516862618545538,0.8615417814302958,0.8566140216424247,0.008917315049815024,77.73048015998084
PHF6,1.0352609207900945,0.9647390792099058,0.9908556808427613,0.8311081931713735,0.9018550374197339,0.8325388786599524,0.9481568398019944,0.863627908117338,0.9058923739596663,0.0068820867895255985,100.71758781288572
PHF8,0.9796406418265016,1.0203593581734984,0.7506766768067199,0.7065519636386848,0.5749301309677399,0.5755049253393344,0.45771873884208847,0.4639925136103919,0.4608556262262402,0.05118793465550671,13.541221876303574
PHGDH,0.9877505318132503,1.0122494681867498,1.0501029223548677,1.0068397618340694,0.9873375565026502,1.0202434057968426,1.0691064132414825,1.1183127948985878,1.0937096040700351,-0.004879763255871045,inf
PHIP,0.9647983491534644,1.0352016508465356,0.9087440695808852,0.8556160914090497,0.8832411050049654,0.975106899328378,1.0247707017633605,1.1028392095111428,1.0638049556372517,-0.004730503155110718,inf
PHKA1,1.0102762435995287,0.9897237564004712,0.7625910130546706,0.8000671607771791,0.8108160045394942,0.7501743118967857,0.7283781045476175,0.7717265989866066,0.750052351767112,0.017309337565370602,40.04469714350415
PHKA2,1.0158293712681135,0.9841706287318865,0.8135588583796959,0.8317479276913925,0.7995652441712825,0.8279784995231073,0.7789484605225337,0.8681810381974239,0.8235647493599788,0.01194636815116961,58.02158210669932
PHKB,1.0091812865156566,0.9908187134843435,0.9456781079117608,0.8927465292335621,0.8626995492026246,0.852417672258798,0.8706095269255029,0.8914458330645105,0.8810276799950068,0.008982258582678595,77.16847318297111
PHKG2,1.0516861278754557,0.9483138721245443,0.8499749109372418,0.8490608291229949,0.7641053831920732,0.8805152017564646,0.9829328191902061,0.8502863397549196,0.9166095794725628,0.006002895233752642,115.46881189306251
PHLDA3,1.0415873894848302,0.9584126105151699,0.8146531180994315,0.740082818992557,0.5771802291617578,0.7331337620188207,0.8077016050824087,0.7939750682360612,0.800838336659235,0.016816461522752672,41.218372820115405
PHLDB1,1.0083705647117729,0.9916294352882273,0.8943510989470289,0.895476457868408,0.825122946527092,0.8047924191304092,0.8205219975673268,0.8127792064613092,0.816650602014318,0.014024584023401261,49.423724753858494
PHLDB2,1.0357823148506737,0.9642176851493265,0.9142216575690899,0.8892271584000261,0.7872639769328421,0.8131509861003654,0.9344313690932993,0.8674565598660726,0.9009439644796859,0.008651225944008994,80.12126663273108
PHLDB3,1.0581879142543618,0.9418120857456381,0.8283685686677719,0.7859213462436383,0.7779373527937321,0.7017873865291911,0.6253552836628745,0.6576575600446922,0.6415064218537834,0.028313824197581095,24.480874632935038
PHLPP1,0.9054599782155028,1.0945400217844974,0.5735790051182252,0.5033706125201186,0.43551842188498713,0.39359252484962537,0.2720012954871255,0.24259929155115517,0.2573002935191403,0.08649313085444178,8.013898603421284
PHOSPHO2,1.0582538851609171,0.9417461148390827,0.9675420730140577,1.1726714653859478,0.9386277818673768,0.9693099544324378,0.8974801409352314,0.7891265755609423,0.8433033582480869,0.012455758421734832,55.64873346856418
PHPT1,0.9240527637111291,1.0759472362888707,1.0742358644556689,0.9193587639900214,0.9539837184092423,1.0424021534827421,0.9141176854102551,1.0251565130808613,0.9696370992455582,0.0017060953541775832,406.27692869726746
PHRF1,0.9946411523699392,1.0053588476300608,0.6274866185495932,0.6992836232931081,0.5005841014666293,0.4734763438819649,0.3782189109236248,0.38233187706984734,0.38027539399673604,0.06417060180640456,10.801631292957044
PHYH,0.9924565523302193,1.0075434476697804,0.6516102753796964,0.6395909482609318,0.4310591412167454,0.388436773832423,0.2724306131899954,0.31188099826753873,0.2921558057287671,0.08308243770146233,8.342884486016294
PHYHD1,1.0663748354759846,0.9336251645240158,0.9130402805767811,0.7278823969528662,0.7491097600889303,0.7914097080386335,0.8013781440189482,0.7699531982989973,0.7856656711589728,0.015495158263726721,44.73314623591572
PHYKPL,0.9277672949720209,1.072232705027979,0.7991811995344331,0.7336740910610119,0.6247153414779414,0.7118882912940165,0.5286711268567009,0.36475198359361094,0.44671155522515593,0.051985209965907754,13.333545849185102
PI4K2A,1.0199703346765305,0.9800296653234696,0.9982889742480128,0.895500924594423,0.8510558081559507,0.8778001617899721,0.8073142061218094,0.867465709520549,0.8373899578211792,0.012469975873965427,55.585286416398326
PI4K2B,1.010881612382456,0.9891183876175439,0.740163664727489,0.6562298578008158,0.64425717026769,0.6602589491685255,0.5165872193532974,0.5230947088383775,0.5198409640958375,0.0405780876361631,17.08180993581901
PI4KA,1.014025707730689,0.9859742922693109,0.6836071623016238,0.6599076618590926,0.6316296901332578,0.6461538143041973,0.6028169537438377,0.599603196239331,0.6012100749915843,0.03152438870171587,21.9876485827691
PI4KB,1.0046913015337429,0.9953086984662571,0.8589173095111162,0.8735591738022955,0.8309083649345522,0.8015392568986783,0.7195082780913757,0.7225429446148719,0.7210256113531238,0.020816260382579162,33.29835272141535
PIAS1,0.9744985606959242,1.0255014393040758,0.8227001099684733,0.7564880063483509,0.5909455998928389,0.6500317012670908,0.4445412687750376,0.43420677976659466,0.4393740242708161,0.05415422100863652,12.799504224230317
PIAS3,1.0141624153260007,0.9858375846739991,0.7620579430906689,0.7211751752763945,0.605071827547854,0.5695520245748513,0.47554753647946235,0.5007360965850598,0.4881418165322611,0.04770999077603415,14.528344468012964
PIAS4,1.1433812591169885,0.8566187408830115,0.7525157634963415,0.7738327812449816,0.5351576804324544,0.5852320064790669,0.4333178588309612,0.46250938729460306,0.44791362306278215,0.053800070978329,12.88375959279216
PIBF1,0.9786069344251573,1.0213930655748429,0.5427110099590136,0.5384117869095847,0.3858229338575096,0.40770186546822706,0.28766511095342456,0.2969389098804928,0.2923020104169587,0.07998474015507616,8.66599277832317
PICALM,1.015445706084461,0.9845542939155388,0.8750391378223772,0.8507657934891677,0.7443892209196735,0.7468995465503335,0.6522970995437417,0.6367650506691435,0.6445310751064426,0.029270239783073814,23.680953271888587
PICK1,1.0176742918285913,0.9823257081714089,0.4746991790585875,0.45266642499211224,0.4793863049105034,0.4586106517053716,0.45636300692684856,0.4593753571642768,0.4578691820455627,0.04663254191939383,14.864023105540273
PIEZO2,1.0809161716697098,0.9190838283302901,1.1360238163987222,1.0786618847428113,1.044933960043989,1.1077031733583236,1.1610020684449829,1.3285517558444733,1.244776912144728,-0.012628124325208219,inf
PIGA,1.0171104835251012,0.9828895164748988,0.7548984147916904,0.6850375015820126,0.888254044317855,0.8937063386895626,0.9047874471521993,0.8975990895701903,0.9011932683611947,0.001948042694962135,355.81724279067623
PIGBOS1,1.0382347974349757,0.9617652025650243,0.8189620387872707,0.7244413916392838,0.7284165930379237,0.7331035672826619,0.5946616124182987,0.6414319709000986,0.6180467916591987,0.02992334279601352,23.164095846012515
PIGC,0.9727440915608796,1.0272559084391204,0.974090167591663,0.9223520490172593,0.9786904384765317,0.8853467316279312,0.7630003025253439,0.8457082172373548,0.8043542598813493,0.013482398092690836,51.4112679209286
PIGG,1.0062973140956375,0.9937026859043625,0.7572403944591505,0.77393708447225,0.6750781832998533,0.6378932560971311,0.6171545916247274,0.6075892708037763,0.6123719312142519,0.03250728606383239,21.32282526443021
PIGH,0.9205864202723755,1.0794135797276245,0.9638688613231093,0.9171869523086029,1.0268065854911992,0.918976965176531,0.9318436086613763,0.9563358959632289,0.9440897523123026,0.0026152625181266563,265.03923631209875
PIGK,0.9832941455827483,1.0167058544172518,0.6296045854027056,0.6370713237341061,0.5592451385918709,0.5330541228417088,0.48871518294445565,0.46345149439850697,0.47608333867148134,0.047510122255866274,14.589463205903654
PIGL,1.0959081916920672,0.9040918083079328,0.9352590361389345,0.9859946966301941,0.8903977521035157,0.998320218027519,0.8847132296854707,0.8756637606674456,0.8801884951764581,0.0077480376012778905,89.46099854311805
PIGN,0.9851618048222713,1.0148381951777288,0.9105006233984143,0.7541025349218134,0.6950821938409689,0.6732224277024532,0.7254544711449115,0.7346570040163987,0.7300557375806551,0.022706820027955165,30.525946817149535
PIGO,1.0264894204011774,0.9735105795988226,0.7596520106692842,0.7571522662882989,0.7483638544821555,0.6524516207496903,0.6298980102264597,0.5761964265983617,0.6030472184124107,0.03202204787800839,21.645935425509567
PIGS,1.0353514279493048,0.9646485720506952,0.8843830545751943,0.8017990178000832,0.8239429546979847,0.8081941448540184,0.8132133199092956,0.8266919234480117,0.8199526216786537,0.012503481253063069,55.436335411799014
PIGT,1.0311775637403504,0.9688224362596496,0.8864362290654163,0.8310136029109464,0.7868516017814338,0.7840405091992736,0.7941230815624618,0.7995874513028263,0.796855266432644,0.015369660101965242,45.09840659855035
PIGU,1.0368547760381068,0.9631452239618931,0.9371241184157773,0.9074583533938912,0.8459950547638193,0.8670786191146641,0.7929850436915005,0.7957333215555952,0.7943591826235479,0.015250689220074509,45.450220023338645
PIH1D1,0.9633391538614875,1.0366608461385125,1.006220034238581,0.9879261162641275,0.9345386224645699,0.9642157196884651,0.9849935703774284,0.9508115861000559,0.9679025782387422,0.0029083976670258947,238.32613690298834
PIK3AP1,1.0164972289241279,0.9835027710758724,0.9098344070370988,0.9567458043778522,0.9926626378185344,0.90355880180212,0.9449316088048537,1.048248572520368,0.9965900906626108,-2.1823499012806836e-05,inf
PIK3C2A,1.0142292923664136,0.9857707076335865,0.8439277735736932,0.835021754452723,0.8280901661189626,0.7940258113268106,0.7417262550288726,0.7318958683884997,0.7368110617086862,0.019013553907152016,36.45542458525944
PIK3C2B,0.9883453681641678,1.0116546318358322,0.7841203468768886,0.7867645605046351,0.8676728650417722,0.7025990762242542,0.716921332353512,0.797170309562583,0.7570458209580475,0.016899111418425757,41.016782681495314
PIK3C3,0.9581977234277681,1.0418022765722317,0.9247744200686725,0.9074000083842584,0.934343191864219,0.9194935539546388,0.8728988296529117,0.8931224625218048,0.8830106460873582,0.007181210582398891,96.52233040747271
PIK3CA,1.006151437777881,0.9938485622221188,0.7790329949658582,0.774028825606455,0.7581298011899821,0.7034981030222377,0.6870763869091316,0.6863864078715415,0.6867313973903366,0.023775022110680874,29.15442843052291
PIK3CB,0.9694793681023874,1.0305206318976126,0.9747412956769316,0.907060173468917,0.7457313885460601,0.689317241461535,0.7589348069529904,0.8293983267953421,0.7941665668741662,0.01928200432558643,35.947880150621444
PIK3R1,0.9802290052716996,1.0197709947283002,0.8688791032975529,0.8554243053142092,0.7550959200141644,0.7548518503492088,0.6568965536046597,0.6786293647683141,0.6677629591864869,0.0268798904615232,25.786830550970436
PIK3R2,1.0089416285518595,0.9910583714481402,0.5956173052199573,0.5712894428817085,0.48471568670351417,0.4362338017145318,0.39989013650381805,0.3915127076034304,0.39570142205362424,0.06038421827015383,11.47894599643344
PIK3R3,1.0064824352141117,0.9935175647858883,0.4833222687580968,0.479750664809055,0.37378321870054004,0.3695403416538822,0.30322946646174753,0.3002569981666577,0.30174323231420264,0.07707034059244446,8.993695567343808
PIK3R4,0.9858379674878258,1.014162032512174,0.8058448242452336,0.8274647168406896,0.766128806151329,0.7423171407077063,0.7225951369035448,0.7353418832283429,0.7289685100659439,0.0205550683427836,33.7214729234064
PIKFYVE,1.0027874753824177,0.9972125246175823,0.8805185112684603,0.8667098865186968,0.7949569466011144,0.8188718856331609,0.6852896690222955,0.733874659966593,0.7095821644944442,0.022209683932008936,31.2092320936171
PIN1,0.9740770867999206,1.0259229132000796,0.9899894088488453,0.9335049867897514,0.8757926085739118,0.9494301823882914,1.0077381916694406,0.9505806409911245,0.9791594163302826,0.002325541925259892,298.05834632823587
PIN4,1.0043649802307142,0.9956350197692856,0.893439197291276,0.9618495314963034,0.9481082734983244,0.9521163392732418,0.9829364967138234,0.9447355310643043,0.9638360138890638,0.001729062512767016,400.88034726442766
PINX1,1.0086501832421408,0.991349816757859,0.9145815754364502,0.8586285690771629,0.7318857567380718,0.7495669429290209,0.6152317960747238,0.5934438761587091,0.6043378361167164,0.03381164982595773,20.500247226262392
PIP4K2A,1.1199516059870511,0.8800483940129491,1.0276327329577994,0.9427693260663145,1.0591304250408544,0.9303885386638379,1.131371654815043,1.0067582977209333,1.0690649762679882,-0.004509486778210091,inf
PIP4K2B,1.0619494385892707,0.9380505614107293,0.9989479721921556,0.9176718649397215,0.8954729274770734,0.8786253988074088,0.964924350403419,0.9071536343582565,0.9360389923808377,0.0054074369174573885,128.18405302560006
PIP4K2C,0.9876867002395404,1.0123132997604596,0.8792775037824446,0.8588642807758935,0.8763023330762112,0.8608388017753335,0.8326031877310546,0.9159523519327236,0.8742777698318891,0.00813605299090171,85.19452630594587
PIP5K1A,0.9773515722522349,1.022648427747765,0.5997182303232964,0.5817251592753472,0.40949797226858087,0.4149094950778501,0.2848574595410524,0.27952017432507875,0.2821888169330656,0.08309267941726557,8.341856170977179
PIP5K1C,0.9602907166770894,1.0397092833229105,0.6070739467726763,0.6013826731180011,0.47787818578945107,0.4412904327412898,0.3491868645609475,0.3369385453358038,0.34306270494837565,0.06964097140801855,9.953152096326667
PIR,0.9687760484911265,1.0312239515088735,0.8366162203285693,0.7675104441427688,0.699102069010671,0.7427283007269996,0.6752224027727117,0.6997452625661554,0.6874838326694336,0.02458720483011697,28.1913778060248
PISD,1.006235283729432,0.993764716270568,0.7817743349958156,0.8172131388283792,0.764171519045407,0.7749161203970015,0.6920890786390299,0.6762821444222306,0.6841856115306302,0.023533589354608,29.45352577184421
PITHD1,0.9526937938579685,1.0473062061420315,0.9505502776722841,0.9368571641070134,0.8957504824921868,0.8955782426713028,0.9888988467384978,0.9473210933396345,0.9681099700390662,0.002935604785035807,236.11733571673227
PITPNA,1.0149472129097132,0.9850527870902865,0.9851209828846714,1.0023581641068346,0.9869926919290523,0.9613765789685017,0.9822027158444712,0.9507692792606965,0.9664859975525839,0.002445002088525694,283.4955372074567
PITPNB,0.9797801023359811,1.0202198976640189,0.9875607387569519,1.0567675221279305,0.9972692379863921,1.0200435521630424,0.9774060434978284,1.0542527031546125,1.0158293733262205,-0.0006557734615167015,inf
PITPNC1,1.137514161197122,0.862485838802878,0.7350586388537045,0.8333633887505819,0.8709243188240612,0.6015126089052719,0.5556831862777319,0.7033965867514732,0.6295398865146026,0.0291731790295852,23.75974109153509
PITRM1,0.9898532857072994,1.0101467142927005,0.9833518358318998,0.9559133174847259,0.9845232898636842,0.943048709450907,0.8896806407671302,0.9201783933082608,0.9049295170376954,0.006122911404060034,113.20548915673142
PITX1,1.0491346733734872,0.9508653266265127,0.6377517899697704,0.5873666130315351,0.42066873405363464,0.41752539498697366,0.3131487726135239,0.2753784116281805,0.2942635921208522,0.08102213822676696,8.555034410718045
PITX2,0.992774227981264,1.007225772018736,0.5297101861776777,0.5824901661978571,0.35342377577101547,0.4230662808279529,0.26852647068811536,0.2362685898786631,0.25239753028338924,0.08997064441331641,7.70414822612245
PJA1,0.999199293149079,1.000800706850921,0.5327157495344538,0.643319074670009,0.5479808973230295,0.5664397890798144,0.582475629125598,0.701389449596941,0.6419325393612696,0.02784495416816971,24.8930982745987
PJA2,1.047110245479602,0.9528897545203981,0.43679069085509525,0.41946256981150676,0.3697945454251688,0.2823972825677111,0.25265807059476436,0.22771455176543542,0.2401863111800999,0.09121642244412857,7.5989296881765815
PKD2,1.0105183226040007,0.9894816773959992,0.9608430296136212,1.0246736553810325,0.7992923904267374,1.04137797021726,0.8285484478808441,0.6667334977385392,0.7476409728096917,0.01947916177544023,35.58403531685234
PKLR,0.9582342064629727,1.041765793537027,1.0806921221976937,1.0484036145164073,0.9792422769459375,0.9250948338648401,0.9410991778512557,0.878275656037255,0.9096874169442554,0.007899724054391868,87.74321429298391
PKM,1.0017993840437254,0.9982006159562746,0.994236787082187,0.9582739196158986,0.9662081652290531,0.9408107548485064,0.9834381011526943,0.971701162528723,0.9775696318407086,0.0018320067998408604,378.3540435658625
PKMYT1,0.9770100793189402,1.0229899206810598,0.8352101720002179,0.7907046923830099,0.7761356123568276,0.716068538146363,0.5518080621754418,0.5247368819644379,0.5382724720699399,0.03889158759574861,17.822547841572707
PKN1,1.037640808801,0.9623591911989999,0.9262256634297791,0.9166433470910277,0.8724470132846952,0.8513183608977062,0.8332634999864681,0.8697592501011769,0.8515113750438226,0.010953273453912846,63.28219444866793
